epoch,val_acc,val_f1,val_ece,code_acc,math_acc,real_acc,timestamp
19,0.8884,0.8750,0.1993,1.0000,0.6833,1.0000,1771526837
20,0.8899,0.8764,0.1971,1.0000,0.6875,1.0000,1771526856
21,0.8855,0.8704,0.1863,1.0000,0.6750,1.0000,1771526876
22,0.8899,0.8764,0.1972,1.0000,0.6875,1.0000,1771526897
23,0.8899,0.8760,0.1924,1.0000,0.6875,1.0000,1771526918
24,0.8943,0.8816,0.1952,1.0000,0.7000,1.0000,1771526939
25,0.8913,0.8779,0.1873,1.0000,0.6917,1.0000,1771526961
26,0.8928,0.8797,0.1893,1.0000,0.6958,1.0000,1771526983
27,0.8943,0.8816,0.1867,1.0000,0.7000,1.0000,1771527007
28,0.8957,0.8834,0.1889,1.0000,0.7042,1.0000,1771527032
29,0.8928,0.8809,0.1849,1.0000,0.6958,1.0000,1771527060
30,0.8899,0.8780,0.1811,1.0000,0.6875,1.0000,1771527089
31,0.8928,0.8797,0.1798,1.0000,0.6958,1.0000,1771527118
32,0.8943,0.8824,0.1850,1.0000,0.7000,1.0000,1771527146
33,0.8913,0.8799,0.1844,1.0000,0.6917,1.0000,1771527166
34,0.8928,0.8797,0.1783,1.0000,0.6958,1.0000,1771527186
35,0.8943,0.8824,0.1839,1.0000,0.7000,1.0000,1771527207
36,0.8943,0.8824,0.1817,1.0000,0.7000,1.0000,1771527229
37,0.8943,0.8824,0.1813,1.0000,0.7000,1.0000,1771527250
38,0.8928,0.8809,0.1792,1.0000,0.6958,1.0000,1771527272
39,0.8928,0.8813,0.1790,1.0000,0.6958,1.0000,1771527302
40,0.8943,0.8824,0.1797,1.0000,0.7000,1.0000,1771527332
41,0.8913,0.8783,0.1740,1.0000,0.6917,1.0000,1771527364
42,0.8972,0.8860,0.1840,1.0000,0.7083,1.0000,1771527392
43,0.8957,0.8842,0.1812,1.0000,0.7042,1.0000,1771527415
44,0.8928,0.8817,0.1781,1.0000,0.6958,1.0000,1771527440
45,0.8928,0.8805,0.1772,1.0000,0.6958,1.0000,1771527459
46,0.8928,0.8809,0.1768,1.0000,0.6958,1.0000,1771527477
47,0.8943,0.8827,0.1784,1.0000,0.7000,1.0000,1771527495
48,0.8943,0.8824,0.1780,1.0000,0.7000,1.0000,1771527514
49,0.8957,0.8846,0.1792,1.0000,0.7042,1.0000,1771527534
50,0.8957,0.8842,0.1788,1.0000,0.7042,1.0000,1771527553
51,0.8928,0.8817,0.1765,1.0000,0.6958,1.0000,1771527573
52,0.8943,0.8824,0.1769,1.0000,0.7000,1.0000,1771527592
53,0.8957,0.8846,0.1785,1.0000,0.7042,1.0000,1771527614
54,0.8943,0.8831,0.1768,1.0000,0.7000,1.0000,1771527638
55,0.8972,0.8860,0.1796,1.0000,0.7083,1.0000,1771527663
56,0.8957,0.8846,0.1781,1.0000,0.7042,1.0000,1771527691
57,0.8957,0.8846,0.1778,1.0000,0.7042,1.0000,1771527712
58,0.8957,0.8846,0.1772,1.0000,0.7042,1.0000,1771527735
59,0.8928,0.8817,0.1749,1.0000,0.6958,1.0000,1771527758
0,0.6608,0.5730,0.1353,0.6074,0.6167,0.7789,1771527862
1,0.7210,0.6735,0.1851,0.7769,0.6167,0.7789,1771527889
2,0.8106,0.7923,0.2463,0.9959,0.6167,0.8191,1771527915
3,0.7753,0.7097,0.1927,0.9174,0.6167,0.7940,1771527944
4,0.8106,0.8031,0.2528,0.9876,0.4958,0.9749,1771527973
5,0.8502,0.8235,0.2417,0.9711,0.6167,0.9849,1771527998
6,0.8649,0.8435,0.2315,1.0000,0.6167,1.0000,1771528024
7,0.8605,0.8376,0.2052,1.0000,0.6167,0.9849,1771528051
8,0.8649,0.8435,0.1942,1.0000,0.6167,1.0000,1771528068
9,0.8649,0.8435,0.1876,1.0000,0.6167,1.0000,1771528085
10,0.8649,0.8435,0.1885,1.0000,0.6167,1.0000,1771528103
11,0.8649,0.8435,0.1837,1.0000,0.6167,1.0000,1771528121
12,0.8649,0.8435,0.1850,1.0000,0.6167,1.0000,1771528138
13,0.8620,0.8396,0.1867,0.9959,0.6167,0.9950,1771528156
14,0.8649,0.8435,0.1977,1.0000,0.6167,1.0000,1771528174
15,0.8649,0.8435,0.1911,1.0000,0.6167,1.0000,1771528193
16,0.8693,0.8494,0.1914,1.0000,0.6292,1.0000,1771528211
17,0.8869,0.8731,0.2043,1.0000,0.6792,1.0000,1771528230
18,0.8825,0.8667,0.1887,1.0000,0.6667,1.0000,1771528250
19,0.8884,0.8750,0.1993,1.0000,0.6833,1.0000,1771528269
20,0.8899,0.8764,0.1971,1.0000,0.6875,1.0000,1771528289
21,0.8855,0.8704,0.1863,1.0000,0.6750,1.0000,1771528309
22,0.8899,0.8764,0.1972,1.0000,0.6875,1.0000,1771528328
23,0.8899,0.8760,0.1924,1.0000,0.6875,1.0000,1771528347
24,0.8943,0.8816,0.1952,1.0000,0.7000,1.0000,1771528367
25,0.8913,0.8779,0.1873,1.0000,0.6917,1.0000,1771528387
26,0.8928,0.8797,0.1893,1.0000,0.6958,1.0000,1771528406
27,0.8943,0.8816,0.1867,1.0000,0.7000,1.0000,1771528426
28,0.8957,0.8834,0.1889,1.0000,0.7042,1.0000,1771528446
29,0.8928,0.8809,0.1849,1.0000,0.6958,1.0000,1771528467
30,0.8899,0.8780,0.1811,1.0000,0.6875,1.0000,1771528488
31,0.8928,0.8797,0.1798,1.0000,0.6958,1.0000,1771528508
32,0.8943,0.8824,0.1850,1.0000,0.7000,1.0000,1771528531
33,0.8913,0.8799,0.1844,1.0000,0.6917,1.0000,1771528552
34,0.8928,0.8797,0.1783,1.0000,0.6958,1.0000,1771528574
35,0.8943,0.8824,0.1839,1.0000,0.7000,1.0000,1771528597
36,0.8943,0.8824,0.1817,1.0000,0.7000,1.0000,1771528618
37,0.8943,0.8824,0.1813,1.0000,0.7000,1.0000,1771528642
38,0.8928,0.8809,0.1792,1.0000,0.6958,1.0000,1771528666
39,0.8928,0.8813,0.1790,1.0000,0.6958,1.0000,1771528688
40,0.8943,0.8824,0.1797,1.0000,0.7000,1.0000,1771528710
41,0.8913,0.8783,0.1740,1.0000,0.6917,1.0000,1771528731
42,0.8972,0.8860,0.1840,1.0000,0.7083,1.0000,1771528755
43,0.8957,0.8842,0.1812,1.0000,0.7042,1.0000,1771528778
44,0.8928,0.8817,0.1781,1.0000,0.6958,1.0000,1771528801
45,0.8928,0.8805,0.1772,1.0000,0.6958,1.0000,1771528824
46,0.8928,0.8809,0.1768,1.0000,0.6958,1.0000,1771528849
47,0.8943,0.8827,0.1784,1.0000,0.7000,1.0000,1771528876
48,0.8943,0.8824,0.1780,1.0000,0.7000,1.0000,1771528902
49,0.8957,0.8846,0.1792,1.0000,0.7042,1.0000,1771528927
50,0.8957,0.8842,0.1788,1.0000,0.7042,1.0000,1771528954
51,0.8928,0.8817,0.1765,1.0000,0.6958,1.0000,1771528981
52,0.8943,0.8824,0.1769,1.0000,0.7000,1.0000,1771529002
53,0.8957,0.8846,0.1785,1.0000,0.7042,1.0000,1771529022
54,0.8943,0.8831,0.1768,1.0000,0.7000,1.0000,1771529039
55,0.8972,0.8860,0.1796,1.0000,0.7083,1.0000,1771529056
56,0.8957,0.8846,0.1781,1.0000,0.7042,1.0000,1771529073
57,0.8957,0.8846,0.1778,1.0000,0.7042,1.0000,1771529090
58,0.8957,0.8846,0.1772,1.0000,0.7042,1.0000,1771529108
59,0.8928,0.8817,0.1749,1.0000,0.6958,1.0000,1771529126
0,0.6608,0.5730,0.1353,0.6074,0.6167,0.7789,1771529234
1,0.7210,0.6735,0.1851,0.7769,0.6167,0.7789,1771529257
2,0.8106,0.7923,0.2463,0.9959,0.6167,0.8191,1771529280
3,0.7753,0.7097,0.1927,0.9174,0.6167,0.7940,1771529306
4,0.8106,0.8031,0.2528,0.9876,0.4958,0.9749,1771529332
5,0.8502,0.8235,0.2417,0.9711,0.6167,0.9849,1771529354
6,0.8649,0.8435,0.2315,1.0000,0.6167,1.0000,1771529373
7,0.8605,0.8376,0.2052,1.0000,0.6167,0.9849,1771529398
8,0.8649,0.8435,0.1942,1.0000,0.6167,1.0000,1771529429
9,0.8649,0.8435,0.1876,1.0000,0.6167,1.0000,1771529452
10,0.8649,0.8435,0.1885,1.0000,0.6167,1.0000,1771529472
11,0.8649,0.8435,0.1837,1.0000,0.6167,1.0000,1771529492
12,0.8649,0.8435,0.1850,1.0000,0.6167,1.0000,1771529512
13,0.8620,0.8396,0.1867,0.9959,0.6167,0.9950,1771529533
14,0.8649,0.8435,0.1977,1.0000,0.6167,1.0000,1771529553
15,0.8649,0.8435,0.1911,1.0000,0.6167,1.0000,1771529578
16,0.8693,0.8494,0.1914,1.0000,0.6292,1.0000,1771529601
17,0.8869,0.8731,0.2043,1.0000,0.6792,1.0000,1771529624
18,0.8825,0.8667,0.1887,1.0000,0.6667,1.0000,1771529653
19,0.8884,0.8750,0.1993,1.0000,0.6833,1.0000,1771529677
20,0.8899,0.8764,0.1971,1.0000,0.6875,1.0000,1771529695
21,0.8855,0.8704,0.1863,1.0000,0.6750,1.0000,1771529712
22,0.8899,0.8764,0.1972,1.0000,0.6875,1.0000,1771529730
23,0.8899,0.8760,0.1924,1.0000,0.6875,1.0000,1771529748
24,0.8943,0.8816,0.1952,1.0000,0.7000,1.0000,1771529765
25,0.8913,0.8779,0.1873,1.0000,0.6917,1.0000,1771529783
26,0.8928,0.8797,0.1893,1.0000,0.6958,1.0000,1771529802
27,0.8943,0.8816,0.1867,1.0000,0.7000,1.0000,1771529821
28,0.8957,0.8834,0.1889,1.0000,0.7042,1.0000,1771529843
29,0.8928,0.8809,0.1849,1.0000,0.6958,1.0000,1771529865
30,0.8899,0.8780,0.1811,1.0000,0.6875,1.0000,1771529891
31,0.8928,0.8797,0.1798,1.0000,0.6958,1.0000,1771529931
32,0.8943,0.8824,0.1850,1.0000,0.7000,1.0000,1771529962
33,0.8913,0.8799,0.1844,1.0000,0.6917,1.0000,1771530007
34,0.8928,0.8797,0.1783,1.0000,0.6958,1.0000,1771530052
35,0.8943,0.8824,0.1839,1.0000,0.7000,1.0000,1771530093
36,0.8943,0.8824,0.1817,1.0000,0.7000,1.0000,1771530131
37,0.8943,0.8824,0.1813,1.0000,0.7000,1.0000,1771530165
38,0.8928,0.8809,0.1792,1.0000,0.6958,1.0000,1771530193
39,0.8928,0.8813,0.1790,1.0000,0.6958,1.0000,1771530224
40,0.8943,0.8824,0.1797,1.0000,0.7000,1.0000,1771530258
41,0.8913,0.8783,0.1740,1.0000,0.6917,1.0000,1771530287
42,0.8972,0.8860,0.1840,1.0000,0.7083,1.0000,1771530329
43,0.8957,0.8842,0.1812,1.0000,0.7042,1.0000,1771530370
44,0.8928,0.8817,0.1781,1.0000,0.6958,1.0000,1771530406
45,0.8928,0.8805,0.1772,1.0000,0.6958,1.0000,1771530449
46,0.8928,0.8809,0.1768,1.0000,0.6958,1.0000,1771530479
47,0.8943,0.8827,0.1784,1.0000,0.7000,1.0000,1771530506
48,0.8943,0.8824,0.1780,1.0000,0.7000,1.0000,1771530540
49,0.8957,0.8846,0.1792,1.0000,0.7042,1.0000,1771530577
50,0.8957,0.8842,0.1788,1.0000,0.7042,1.0000,1771530615
51,0.8928,0.8817,0.1765,1.0000,0.6958,1.0000,1771530651
52,0.8943,0.8824,0.1769,1.0000,0.7000,1.0000,1771530685
53,0.8957,0.8846,0.1785,1.0000,0.7042,1.0000,1771530715
54,0.8943,0.8831,0.1768,1.0000,0.7000,1.0000,1771530754
55,0.8972,0.8860,0.1796,1.0000,0.7083,1.0000,1771530782
56,0.8957,0.8846,0.1781,1.0000,0.7042,1.0000,1771530818
57,0.8957,0.8846,0.1778,1.0000,0.7042,1.0000,1771530855
58,0.8957,0.8846,0.1772,1.0000,0.7042,1.0000,1771530894
59,0.8928,0.8817,0.1749,1.0000,0.6958,1.0000,1771530928
0,0.6608,0.5730,0.1353,0.6074,0.6167,0.7789,1771531092
1,0.7210,0.6735,0.1851,0.7769,0.6167,0.7789,1771531134
2,0.8106,0.7923,0.2463,0.9959,0.6167,0.8191,1771531174
3,0.7753,0.7097,0.1927,0.9174,0.6167,0.7940,1771531208
4,0.8106,0.8031,0.2528,0.9876,0.4958,0.9749,1771531248
5,0.8502,0.8235,0.2417,0.9711,0.6167,0.9849,1771531288
6,0.8649,0.8435,0.2315,1.0000,0.6167,1.0000,1771531325
7,0.8605,0.8376,0.2052,1.0000,0.6167,0.9849,1771531368
8,0.8649,0.8435,0.1942,1.0000,0.6167,1.0000,1771531390
9,0.8649,0.8435,0.1876,1.0000,0.6167,1.0000,1771531410
10,0.8649,0.8435,0.1885,1.0000,0.6167,1.0000,1771531433
11,0.8649,0.8435,0.1837,1.0000,0.6167,1.0000,1771531455
12,0.8649,0.8435,0.1850,1.0000,0.6167,1.0000,1771531476
13,0.8620,0.8396,0.1867,0.9959,0.6167,0.9950,1771531497
14,0.8649,0.8435,0.1977,1.0000,0.6167,1.0000,1771531518
15,0.8649,0.8435,0.1911,1.0000,0.6167,1.0000,1771531540
16,0.8693,0.8494,0.1914,1.0000,0.6292,1.0000,1771531566
17,0.8869,0.8731,0.2043,1.0000,0.6792,1.0000,1771531593
18,0.8825,0.8667,0.1887,1.0000,0.6667,1.0000,1771531618
19,0.8884,0.8750,0.1993,1.0000,0.6833,1.0000,1771531643
20,0.8899,0.8764,0.1971,1.0000,0.6875,1.0000,1771531666
21,0.8855,0.8704,0.1863,1.0000,0.6750,1.0000,1771531686
22,0.8899,0.8764,0.1972,1.0000,0.6875,1.0000,1771531708
23,0.8899,0.8760,0.1924,1.0000,0.6875,1.0000,1771531729
24,0.8943,0.8816,0.1952,1.0000,0.7000,1.0000,1771531749
25,0.8913,0.8779,0.1873,1.0000,0.6917,1.0000,1771531768
26,0.8928,0.8797,0.1893,1.0000,0.6958,1.0000,1771531787
27,0.8943,0.8816,0.1867,1.0000,0.7000,1.0000,1771531807
28,0.8957,0.8834,0.1889,1.0000,0.7042,1.0000,1771531829
29,0.8928,0.8809,0.1849,1.0000,0.6958,1.0000,1771531850
30,0.8899,0.8780,0.1811,1.0000,0.6875,1.0000,1771531874
31,0.8928,0.8797,0.1798,1.0000,0.6958,1.0000,1771531896
32,0.8943,0.8824,0.1850,1.0000,0.7000,1.0000,1771531916
33,0.8913,0.8799,0.1844,1.0000,0.6917,1.0000,1771531938
34,0.8928,0.8797,0.1783,1.0000,0.6958,1.0000,1771531960
35,0.8943,0.8824,0.1839,1.0000,0.7000,1.0000,1771531979
36,0.8943,0.8824,0.1817,1.0000,0.7000,1.0000,1771531999
37,0.8943,0.8824,0.1813,1.0000,0.7000,1.0000,1771532021
38,0.8928,0.8809,0.1792,1.0000,0.6958,1.0000,1771532042
39,0.8928,0.8813,0.1790,1.0000,0.6958,1.0000,1771532070
40,0.8943,0.8824,0.1797,1.0000,0.7000,1.0000,1771532107
41,0.8913,0.8783,0.1740,1.0000,0.6917,1.0000,1771532140
42,0.8972,0.8860,0.1840,1.0000,0.7083,1.0000,1771532175
43,0.8957,0.8842,0.1812,1.0000,0.7042,1.0000,1771532206
44,0.8928,0.8817,0.1781,1.0000,0.6958,1.0000,1771532230
45,0.8928,0.8805,0.1772,1.0000,0.6958,1.0000,1771532253
46,0.8928,0.8809,0.1768,1.0000,0.6958,1.0000,1771532272
47,0.8943,0.8827,0.1784,1.0000,0.7000,1.0000,1771532292
48,0.8943,0.8824,0.1780,1.0000,0.7000,1.0000,1771532311
49,0.8957,0.8846,0.1792,1.0000,0.7042,1.0000,1771532331
50,0.8957,0.8842,0.1788,1.0000,0.7042,1.0000,1771532351
51,0.8928,0.8817,0.1765,1.0000,0.6958,1.0000,1771532376
52,0.8943,0.8824,0.1769,1.0000,0.7000,1.0000,1771532398
53,0.8957,0.8846,0.1785,1.0000,0.7042,1.0000,1771532419
54,0.8943,0.8831,0.1768,1.0000,0.7000,1.0000,1771532442
55,0.8972,0.8860,0.1796,1.0000,0.7083,1.0000,1771532465
56,0.8957,0.8846,0.1781,1.0000,0.7042,1.0000,1771532488
57,0.8957,0.8846,0.1778,1.0000,0.7042,1.0000,1771532515
58,0.8957,0.8846,0.1772,1.0000,0.7042,1.0000,1771532539
59,0.8928,0.8817,0.1749,1.0000,0.6958,1.0000,1771532560
0,0.6608,0.5730,0.1353,0.6074,0.6167,0.7789,1771532687
1,0.7210,0.6735,0.1851,0.7769,0.6167,0.7789,1771532727
2,0.8106,0.7923,0.2463,0.9959,0.6167,0.8191,1771532756
3,0.7753,0.7097,0.1927,0.9174,0.6167,0.7940,1771532778
4,0.8106,0.8031,0.2528,0.9876,0.4958,0.9749,1771532803
5,0.8502,0.8235,0.2417,0.9711,0.6167,0.9849,1771532825
6,0.8649,0.8435,0.2315,1.0000,0.6167,1.0000,1771532854
7,0.8605,0.8376,0.2052,1.0000,0.6167,0.9849,1771532882
8,0.8649,0.8435,0.1942,1.0000,0.6167,1.0000,1771532907
9,0.8649,0.8435,0.1876,1.0000,0.6167,1.0000,1771532937
10,0.8649,0.8435,0.1885,1.0000,0.6167,1.0000,1771532964
11,0.8649,0.8435,0.1837,1.0000,0.6167,1.0000,1771532994
12,0.8649,0.8435,0.1850,1.0000,0.6167,1.0000,1771533027
13,0.8620,0.8396,0.1867,0.9959,0.6167,0.9950,1771533068
14,0.8649,0.8435,0.1977,1.0000,0.6167,1.0000,1771533101
15,0.8649,0.8435,0.1911,1.0000,0.6167,1.0000,1771533129
16,0.8693,0.8494,0.1914,1.0000,0.6292,1.0000,1771533158
17,0.8869,0.8731,0.2043,1.0000,0.6792,1.0000,1771533178
18,0.8825,0.8667,0.1887,1.0000,0.6667,1.0000,1771533200
19,0.8884,0.8750,0.1993,1.0000,0.6833,1.0000,1771533221
20,0.8899,0.8764,0.1971,1.0000,0.6875,1.0000,1771533240
21,0.8855,0.8704,0.1863,1.0000,0.6750,1.0000,1771533260
22,0.8899,0.8764,0.1972,1.0000,0.6875,1.0000,1771533278
23,0.8899,0.8760,0.1924,1.0000,0.6875,1.0000,1771533298
24,0.8943,0.8816,0.1952,1.0000,0.7000,1.0000,1771533323
25,0.8913,0.8779,0.1873,1.0000,0.6917,1.0000,1771533346
26,0.8928,0.8797,0.1893,1.0000,0.6958,1.0000,1771533369
27,0.8943,0.8816,0.1867,1.0000,0.7000,1.0000,1771533394
28,0.8957,0.8834,0.1889,1.0000,0.7042,1.0000,1771533416
29,0.8928,0.8809,0.1849,1.0000,0.6958,1.0000,1771533439
30,0.8899,0.8780,0.1811,1.0000,0.6875,1.0000,1771533465
31,0.8928,0.8797,0.1798,1.0000,0.6958,1.0000,1771533486
32,0.8943,0.8824,0.1850,1.0000,0.7000,1.0000,1771533507
33,0.8913,0.8799,0.1844,1.0000,0.6917,1.0000,1771533527
34,0.8928,0.8797,0.1783,1.0000,0.6958,1.0000,1771533547
35,0.8943,0.8824,0.1839,1.0000,0.7000,1.0000,1771533567
36,0.8943,0.8824,0.1817,1.0000,0.7000,1.0000,1771533589
37,0.8943,0.8824,0.1813,1.0000,0.7000,1.0000,1771533612
38,0.8928,0.8809,0.1792,1.0000,0.6958,1.0000,1771533633
39,0.8928,0.8813,0.1790,1.0000,0.6958,1.0000,1771533655
40,0.8943,0.8824,0.1797,1.0000,0.7000,1.0000,1771533678
41,0.8913,0.8783,0.1740,1.0000,0.6917,1.0000,1771533698
42,0.8972,0.8860,0.1840,1.0000,0.7083,1.0000,1771533719
43,0.8957,0.8842,0.1812,1.0000,0.7042,1.0000,1771533748
44,0.8928,0.8817,0.1781,1.0000,0.6958,1.0000,1771533775
45,0.8928,0.8805,0.1772,1.0000,0.6958,1.0000,1771533808
46,0.8928,0.8809,0.1768,1.0000,0.6958,1.0000,1771533832
47,0.8943,0.8827,0.1784,1.0000,0.7000,1.0000,1771533858
48,0.8943,0.8824,0.1780,1.0000,0.7000,1.0000,1771533886
49,0.8957,0.8846,0.1792,1.0000,0.7042,1.0000,1771533920
50,0.8957,0.8842,0.1788,1.0000,0.7042,1.0000,1771533953
51,0.8928,0.8817,0.1765,1.0000,0.6958,1.0000,1771533986
52,0.8943,0.8824,0.1769,1.0000,0.7000,1.0000,1771534015
53,0.8957,0.8846,0.1785,1.0000,0.7042,1.0000,1771534047
54,0.8943,0.8831,0.1768,1.0000,0.7000,1.0000,1771534075
55,0.8972,0.8860,0.1796,1.0000,0.7083,1.0000,1771534097
56,0.8957,0.8846,0.1781,1.0000,0.7042,1.0000,1771534123
57,0.8957,0.8846,0.1778,1.0000,0.7042,1.0000,1771534150
58,0.8957,0.8846,0.1772,1.0000,0.7042,1.0000,1771534178
59,0.8928,0.8817,0.1749,1.0000,0.6958,1.0000,1771534209
0,0.6608,0.5730,0.1353,0.6074,0.6167,0.7789,1771534356
1,0.7210,0.6735,0.1851,0.7769,0.6167,0.7789,1771534381
2,0.8106,0.7923,0.2463,0.9959,0.6167,0.8191,1771534402
3,0.7753,0.7097,0.1927,0.9174,0.6167,0.7940,1771534424
4,0.8106,0.8031,0.2528,0.9876,0.4958,0.9749,1771534447
5,0.8502,0.8235,0.2417,0.9711,0.6167,0.9849,1771534478
6,0.8649,0.8435,0.2315,1.0000,0.6167,1.0000,1771534504
7,0.8605,0.8376,0.2052,1.0000,0.6167,0.9849,1771534539
8,0.8649,0.8435,0.1942,1.0000,0.6167,1.0000,1771534572
9,0.8649,0.8435,0.1876,1.0000,0.6167,1.0000,1771534603
10,0.8649,0.8435,0.1885,1.0000,0.6167,1.0000,1771534633
11,0.8649,0.8435,0.1837,1.0000,0.6167,1.0000,1771534657
12,0.8649,0.8435,0.1850,1.0000,0.6167,1.0000,1771534682
13,0.8620,0.8396,0.1867,0.9959,0.6167,0.9950,1771534704
14,0.8649,0.8435,0.1977,1.0000,0.6167,1.0000,1771534726
15,0.8649,0.8435,0.1911,1.0000,0.6167,1.0000,1771534749
16,0.8693,0.8494,0.1914,1.0000,0.6292,1.0000,1771534774
17,0.8869,0.8731,0.2043,1.0000,0.6792,1.0000,1771534798
18,0.8825,0.8667,0.1887,1.0000,0.6667,1.0000,1771534822
19,0.8884,0.8750,0.1993,1.0000,0.6833,1.0000,1771534852
20,0.8899,0.8764,0.1971,1.0000,0.6875,1.0000,1771534878
21,0.8855,0.8704,0.1863,1.0000,0.6750,1.0000,1771534906
22,0.8899,0.8764,0.1972,1.0000,0.6875,1.0000,1771534931
23,0.8899,0.8760,0.1924,1.0000,0.6875,1.0000,1771534955
24,0.8943,0.8816,0.1952,1.0000,0.7000,1.0000,1771534977
25,0.8913,0.8779,0.1873,1.0000,0.6917,1.0000,1771534998
26,0.8928,0.8797,0.1893,1.0000,0.6958,1.0000,1771535017
27,0.8943,0.8816,0.1867,1.0000,0.7000,1.0000,1771535039
28,0.8957,0.8834,0.1889,1.0000,0.7042,1.0000,1771535060
29,0.8928,0.8809,0.1849,1.0000,0.6958,1.0000,1771535080
30,0.8899,0.8780,0.1811,1.0000,0.6875,1.0000,1771535101
31,0.8928,0.8797,0.1798,1.0000,0.6958,1.0000,1771535122
32,0.8943,0.8824,0.1850,1.0000,0.7000,1.0000,1771535143
33,0.8913,0.8799,0.1844,1.0000,0.6917,1.0000,1771535165
34,0.8928,0.8797,0.1783,1.0000,0.6958,1.0000,1771535189
35,0.8943,0.8824,0.1839,1.0000,0.7000,1.0000,1771535211
36,0.8943,0.8824,0.1817,1.0000,0.7000,1.0000,1771535232
37,0.8943,0.8824,0.1813,1.0000,0.7000,1.0000,1771535254
38,0.8928,0.8809,0.1792,1.0000,0.6958,1.0000,1771535276
39,0.8928,0.8813,0.1790,1.0000,0.6958,1.0000,1771535303
40,0.8943,0.8824,0.1797,1.0000,0.7000,1.0000,1771535334
41,0.8913,0.8783,0.1740,1.0000,0.6917,1.0000,1771535362
42,0.8972,0.8860,0.1840,1.0000,0.7083,1.0000,1771535393
43,0.8957,0.8842,0.1812,1.0000,0.7042,1.0000,1771535427
44,0.8928,0.8817,0.1781,1.0000,0.6958,1.0000,1771535454
45,0.8928,0.8805,0.1772,1.0000,0.6958,1.0000,1771535489
46,0.8928,0.8809,0.1768,1.0000,0.6958,1.0000,1771535519
47,0.8943,0.8827,0.1784,1.0000,0.7000,1.0000,1771535547
48,0.8943,0.8824,0.1780,1.0000,0.7000,1.0000,1771535574
49,0.8957,0.8846,0.1792,1.0000,0.7042,1.0000,1771535595
50,0.8957,0.8842,0.1788,1.0000,0.7042,1.0000,1771535617
51,0.8928,0.8817,0.1765,1.0000,0.6958,1.0000,1771535641
52,0.8943,0.8824,0.1769,1.0000,0.7000,1.0000,1771535663
53,0.8957,0.8846,0.1785,1.0000,0.7042,1.0000,1771535685
54,0.8943,0.8831,0.1768,1.0000,0.7000,1.0000,1771535706
55,0.8972,0.8860,0.1796,1.0000,0.7083,1.0000,1771535728
56,0.8957,0.8846,0.1781,1.0000,0.7042,1.0000,1771535753
57,0.8957,0.8846,0.1778,1.0000,0.7042,1.0000,1771535786
58,0.8957,0.8846,0.1772,1.0000,0.7042,1.0000,1771535812
59,0.8928,0.8817,0.1749,1.0000,0.6958,1.0000,1771535839
0,0.6608,0.5730,0.1353,0.6074,0.6167,0.7789,1771535969
1,0.7210,0.6735,0.1851,0.7769,0.6167,0.7789,1771536008
2,0.8106,0.7923,0.2463,0.9959,0.6167,0.8191,1771536040
3,0.7753,0.7097,0.1927,0.9174,0.6167,0.7940,1771536071
4,0.8106,0.8031,0.2528,0.9876,0.4958,0.9749,1771536096
5,0.8502,0.8235,0.2417,0.9711,0.6167,0.9849,1771536119
6,0.8649,0.8435,0.2315,1.0000,0.6167,1.0000,1771536147
7,0.8605,0.8376,0.2052,1.0000,0.6167,0.9849,1771536181
8,0.8649,0.8435,0.1942,1.0000,0.6167,1.0000,1771536216
9,0.8649,0.8435,0.1876,1.0000,0.6167,1.0000,1771536245
10,0.8649,0.8435,0.1885,1.0000,0.6167,1.0000,1771536280
11,0.8649,0.8435,0.1837,1.0000,0.6167,1.0000,1771536311
12,0.8649,0.8435,0.1850,1.0000,0.6167,1.0000,1771536339
13,0.8620,0.8396,0.1867,0.9959,0.6167,0.9950,1771536374
14,0.8649,0.8435,0.1977,1.0000,0.6167,1.0000,1771536411
15,0.8649,0.8435,0.1911,1.0000,0.6167,1.0000,1771536445
16,0.8693,0.8494,0.1914,1.0000,0.6292,1.0000,1771536478
17,0.8869,0.8731,0.2043,1.0000,0.6792,1.0000,1771536511
18,0.8825,0.8667,0.1887,1.0000,0.6667,1.0000,1771536539
19,0.8884,0.8750,0.1993,1.0000,0.6833,1.0000,1771536572
20,0.8899,0.8764,0.1971,1.0000,0.6875,1.0000,1771536604
21,0.8855,0.8704,0.1863,1.0000,0.6750,1.0000,1771536639
22,0.8899,0.8764,0.1972,1.0000,0.6875,1.0000,1771536674
23,0.8899,0.8760,0.1924,1.0000,0.6875,1.0000,1771536713
24,0.8943,0.8816,0.1952,1.0000,0.7000,1.0000,1771536749
25,0.8913,0.8779,0.1873,1.0000,0.6917,1.0000,1771536777
26,0.8928,0.8797,0.1893,1.0000,0.6958,1.0000,1771536800
27,0.8943,0.8816,0.1867,1.0000,0.7000,1.0000,1771536827
28,0.8957,0.8834,0.1889,1.0000,0.7042,1.0000,1771536856
29,0.8928,0.8809,0.1849,1.0000,0.6958,1.0000,1771536890
30,0.8899,0.8780,0.1811,1.0000,0.6875,1.0000,1771536933
31,0.8928,0.8797,0.1798,1.0000,0.6958,1.0000,1771536968
32,0.8943,0.8824,0.1850,1.0000,0.7000,1.0000,1771537004
33,0.8913,0.8799,0.1844,1.0000,0.6917,1.0000,1771537036
34,0.8928,0.8797,0.1783,1.0000,0.6958,1.0000,1771537068
35,0.8943,0.8824,0.1839,1.0000,0.7000,1.0000,1771537087
